Timestamp;TimeFormatted;UUID/Namespace;Major/Instance;Minor;TX;RSSI;Distance
1494830053881;2017-05-15 13:34:13;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-90;1.7262520508803691
1494830053882;2017-05-15 13:34:13;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.5365138369688567
1494830055044;2017-05-15 13:34:15;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-79;1.5722055301330844
1494830055045;2017-05-15 13:34:15;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-82;2.0375910452124195
1494830055045;2017-05-15 13:34:15;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-82;1.7782905478357034
1494830056225;2017-05-15 13:34:16;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-73;1.507590928930067
1494830057521;2017-05-15 13:34:17;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;2.3181175070872477
1494830057521;2017-05-15 13:34:17;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-92;1.994420952418994
1494830057521;2017-05-15 13:34:17;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-85;1.4934037941825435
1494830057521;2017-05-15 13:34:17;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.5586937678726678
1494830058626;2017-05-15 13:34:18;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-80;1.5365138369688567
1494830058627;2017-05-15 13:34:18;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-77;2.162288373051358
1494830058627;2017-05-15 13:34:18;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-77;1.888303392604468
1494830058627;2017-05-15 13:34:18;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-83;1.5904620067653417
1494830059788;2017-05-15 13:34:19;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-80;1.5812991883081196
1494830059789;2017-05-15 13:34:19;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-92;2.3181175070872477
1494830059789;2017-05-15 13:34:19;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-77;1.8166563439079362
1494830059789;2017-05-15 13:34:19;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-78;1.5661812989228647
1494830061064;2017-05-15 13:34:21;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.220517456301868
1494830061065;2017-05-15 13:34:21;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.5878369760236573
1494830062152;2017-05-15 13:34:22;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-76;1.6598111133166036
1494830062153;2017-05-15 13:34:22;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-76;1.5878369760236573
1494830063336;2017-05-15 13:34:23;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-67;1.6043368665010478
1494830064545;2017-05-15 13:34:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;2.133831432875529
1494830064546;2017-05-15 13:34:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-92;1.6160199407186269
1494830065700;2017-05-15 13:34:25;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.0832845526235286
1494830065700;2017-05-15 13:34:25;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-77;1.5812991883081196
1494830065700;2017-05-15 13:34:25;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.6278136563038017
1494830066903;2017-05-15 13:34:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;2.031357093559085
1494830066904;2017-05-15 13:34:26;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-78;1.5771571599152925
1494830066904;2017-05-15 13:34:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-75;1.5904620067653417
1494830068141;2017-05-15 13:34:28;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-79;1.5661812989228647
1494830068141;2017-05-15 13:34:28;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-92;2.115947245721749
1494830068141;2017-05-15 13:34:28;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-67;1.596609190490404
1494830068142;2017-05-15 13:34:28;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-90;1.6565752094463775
1494830068142;2017-05-15 13:34:28;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-78;1.4519165963474192
1494830069262;2017-05-15 13:34:29;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;2.1076606325650378
1494830069262;2017-05-15 13:34:29;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.6373288751768802
1494830070444;2017-05-15 13:34:30;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.9899978924759854
1494830070445;2017-05-15 13:34:30;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-80;1.5722055301330844
1494830071629;2017-05-15 13:34:31;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-92;2.090419849234028
1494830071630;2017-05-15 13:34:31;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-83;1.610695788671542
1494830071630;2017-05-15 13:34:31;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;1.7160740918853532
1494830072881;2017-05-15 13:34:32;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.986320870728912
1494830074026;2017-05-15 13:34:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.99645207162231
1494830074026;2017-05-15 13:34:34;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-78;1.5812991883081196
1494830074026;2017-05-15 13:34:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;1.7960689157195102
1494830075190;2017-05-15 13:34:35;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;1.9662405799571319
1494830075191;2017-05-15 13:34:35;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-77;1.543860284947709
1494830075192;2017-05-15 13:34:35;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-84;2.200910994575344
1494830075192;2017-05-15 13:34:35;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-89;1.852419942833509
1494830076371;2017-05-15 13:34:36;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;2.049642552295859
1494830076371;2017-05-15 13:34:36;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-78;1.5491363740775075
1494830076371;2017-05-15 13:34:36;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.8414814697938755
1494830077555;2017-05-15 13:34:37;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-84;1.7262520508803691
1494830077555;2017-05-15 13:34:37;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;1.986320870728912
1494830077555;2017-05-15 13:34:37;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-80;1.5428079340694343
1494830077556;2017-05-15 13:34:37;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.8322873549242404
1494830078761;2017-05-15 13:34:38;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-78;1.9647059467498011
1494830078761;2017-05-15 13:34:38;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-81;1.5683293117464285
1494830078761;2017-05-15 13:34:38;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-74;1.793515743165377
1494830079934;2017-05-15 13:34:39;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-83;2.0690987996567225
1494830079934;2017-05-15 13:34:39;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;1.9555280070309322
1494830079934;2017-05-15 13:34:39;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-78;1.5747966864051939
1494830079935;2017-05-15 13:34:39;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.8154607443823907
1494830081142;2017-05-15 13:34:41;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.0154295199110983
1494830081143;2017-05-15 13:34:41;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-78;1.5878369760236573
1494830081143;2017-05-15 13:34:41;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-78;1.8322873549242404
1494830081143;2017-05-15 13:34:41;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;1.8322873549242404
1494830082315;2017-05-15 13:34:42;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-81;1.9464010840356485
1494830082316;2017-05-15 13:34:42;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-80;1.6076636482986317
1494830084680;2017-05-15 13:34:44;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;2.1150999477829924
1494830084680;2017-05-15 13:34:44;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;1.8223213678327628
1494830085862;2017-05-15 13:34:45;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;2.2106894567223914
1494830085862;2017-05-15 13:34:45;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-82;1.6551908678870595
1494830085863;2017-05-15 13:34:45;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-76;1.752030260166153
1494830087062;2017-05-15 13:34:47;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.220517456301868
1494830087062;2017-05-15 13:34:47;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-79;1.6663072277281608
1494830088248;2017-05-15 13:34:48;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-78;1.6896018845761387
1494830089437;2017-05-15 13:34:49;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-82;1.6926182542188193
1494830089437;2017-05-15 13:34:49;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.6896018845761387
1494830090618;2017-05-15 13:34:50;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;2.4100581196463455
1494830090619;2017-05-15 13:34:50;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-81;1.6992783330379695
1494830090619;2017-05-15 13:34:50;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.7028782730632837
1494830091772;2017-05-15 13:34:51;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-94;2.3546388613441214
1494830091773;2017-05-15 13:34:51;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-79;1.6793971558854655
1494830091773;2017-05-15 13:34:51;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.6951759024593243
1494830094161;2017-05-15 13:34:54;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.4377295092426206
1494830094161;2017-05-15 13:34:54;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-79;1.6831611802388213
1494830094161;2017-05-15 13:34:54;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.6799032272191816
1494830095336;2017-05-15 13:34:55;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;2.5963078735678122
1494830095337;2017-05-15 13:34:55;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-79;1.6902476750283173
1494830095337;2017-05-15 13:34:55;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.6679363325115966
1494830096501;2017-05-15 13:34:56;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-83;2.0690987996567225
1494830096501;2017-05-15 13:34:56;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-76;1.6951759024593243
1494830096502;2017-05-15 13:34:56;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-81;1.6761124191234897
1494830097702;2017-05-15 13:34:57;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-82;2.006644382583535
1494830097703;2017-05-15 13:34:57;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-78;1.6469159094518686
1494830098869;2017-05-15 13:34:58;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-78;1.6679363325115966
1494830098870;2017-05-15 13:34:58;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-81;1.8322873549242404
1494830098870;2017-05-15 13:34:58;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.6859912407255693
1494830100048;2017-05-15 13:35:00;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-83;1.7009485352593103
1494830100048;2017-05-15 13:35:00;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-77;1.6663072277281608
1494830101249;2017-05-15 13:35:01;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-78;2.585675409046498
1494830101250;2017-05-15 13:35:01;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.6627598696475987
1494830102429;2017-05-15 13:35:02;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-82;2.585675409046498
1494830102430;2017-05-15 13:35:02;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-79;1.6805936373099035
1494830103627;2017-05-15 13:35:03;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-82;2.4941309124324897
1494830103627;2017-05-15 13:35:03;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.6679363325115966
1494830104876;2017-05-15 13:35:04;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-82;2.3423939997115713
1494830104877;2017-05-15 13:35:04;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.6679363325115966
1494830105993;2017-05-15 13:35:05;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.6986715013887632
1494830107261;2017-05-15 13:35:07;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.200910994575344
1494830107261;2017-05-15 13:35:07;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-82;1.7009485352593103
1494830109622;2017-05-15 13:35:09;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;2.3100881484925546
1494830109622;2017-05-15 13:35:09;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-80;1.8322873549242404
1494830109622;2017-05-15 13:35:09;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-76;1.6986715013887632
1494830110705;2017-05-15 13:35:10;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.155927076676022
1494830110705;2017-05-15 13:35:10;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-82;1.6761124191234897
1494830110706;2017-05-15 13:35:10;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-77;1.6565752094463775
1494830111980;2017-05-15 13:35:11;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-94;2.200910994575344
1494830111981;2017-05-15 13:35:11;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.6278136563038017
1494830113068;2017-05-15 13:35:13;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-92;1.7262520508803691
1494830114251;2017-05-15 13:35:14;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;2.379343545206834
1494830114251;2017-05-15 13:35:14;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.6278136563038017
1494830115512;2017-05-15 13:35:15;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.155927076676022
1494830115512;2017-05-15 13:35:15;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.64371222411994
1494830117799;2017-05-15 13:35:17;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.1206993742314832
1494830117799;2017-05-15 13:35:17;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-67;1.7782905478357034
1494830117799;2017-05-15 13:35:17;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.6679363325115966
1494830118981;2017-05-15 13:35:18;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-83;2.115947245721749
1494830118981;2017-05-15 13:35:18;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-84;1.6761124191234897
1494830120187;2017-05-15 13:35:20;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.079727526888596
1494830120188;2017-05-15 13:35:20;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.709330748837606
1494830121401;2017-05-15 13:35:21;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-84;2.200910994575344
1494830121401;2017-05-15 13:35:21;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.7078028351411731
1494830122534;2017-05-15 13:35:22;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.7347916807619184
1494830123711;2017-05-15 13:35:23;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.0134733578149264
1494830124892;2017-05-15 13:35:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.986320870728912
1494830124892;2017-05-15 13:35:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.7543975267706453
1494830126074;2017-05-15 13:35:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;1.9582760214241228
1494830126074;2017-05-15 13:35:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-79;1.7543975267706453
1494830127351;2017-05-15 13:35:27;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.9596007789220407
1494830127352;2017-05-15 13:35:27;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-84;1.7782905478357034
1494830128455;2017-05-15 13:35:28;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-68;1.3011926351200134
1494830130837;2017-05-15 13:35:30;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;1.8997543742932876
1494830132008;2017-05-15 13:35:32;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-78;1.9203188353027525
1494830133242;2017-05-15 13:35:33;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.785883076099268
1494830134491;2017-05-15 13:35:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.755752041453969
1494830134491;2017-05-15 13:35:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;2.006644382583535
1494830135591;2017-05-15 13:35:35;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;1.7607297578228154
1494830135591;2017-05-15 13:35:35;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;2.006644382583535
1494830136781;2017-05-15 13:35:36;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;1.755752041453969
1494830139095;2017-05-15 13:35:39;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;1.743384326022291
1494830141480;2017-05-15 13:35:41;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;2.0873583922804286
1494830143865;2017-05-15 13:35:43;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-92;1.7607297578228154
1494830147405;2017-05-15 13:35:47;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-95;2.043847440218298
1494830148622;2017-05-15 13:35:48;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;2.200910994575344
1494830149782;2017-05-15 13:35:49;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;2.1470573633995826
1494830150953;2017-05-15 13:35:50;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.9464010840356485
1494830153340;2017-05-15 13:35:53;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;1.9702372971633955
1494830154516;2017-05-15 13:35:54;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.9702372971633955
1494830156991;2017-05-15 13:35:56;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;2.574034354375237
1494830159341;2017-05-15 13:35:59;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;3.775354588870523
1494830159341;2017-05-15 13:35:59;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-67;0.7451730154490899
1494830159341;2017-05-15 13:35:59;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.9702372971633955
1494830160492;2017-05-15 13:36:00;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-85;3.2162702356470128
1494830161655;2017-05-15 13:36:01;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;3.3745216527334216
1494830161656;2017-05-15 13:36:01;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-94;2.018956252413352
1494830162828;2017-05-15 13:36:02;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-67;0.7451730154490899
1494830162829;2017-05-15 13:36:02;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-78;1.9662405799571319
1494830164009;2017-05-15 13:36:04;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-82;1.9464010840356485
1494830164010;2017-05-15 13:36:04;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;3.4290277186438685
1494830165232;2017-05-15 13:36:05;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-79;1.7782905478357034
1494830165232;2017-05-15 13:36:05;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;3.385351616971649
1494830165233;2017-05-15 13:36:05;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-93;3.8984490417185125
1494830167696;2017-05-15 13:36:07;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-84;1.9464010840356485
1494830167696;2017-05-15 13:36:07;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.9038508080346235
1494830169983;2017-05-15 13:36:09;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.8997543742932876
1494830171140;2017-05-15 13:36:11;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.8544480005831123
1494830172343;2017-05-15 13:36:12;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-85;2.8009938328054123
1494830172343;2017-05-15 13:36:12;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.8322873549242404
1494830173538;2017-05-15 13:36:13;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-68;0.7451730154490899
1494830175903;2017-05-15 13:36:15;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.6091295507575314
1494830177088;2017-05-15 13:36:17;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;2.006644382583535
1494830178267;2017-05-15 13:36:18;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-82;1.9464010840356485
1494830179470;2017-05-15 13:36:19;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-82;2.4941309124324897
1494830180633;2017-05-15 13:36:20;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-80;2.3669552607322366
1494830181814;2017-05-15 13:36:21;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-85;2.0272135612194195
1494830181815;2017-05-15 13:36:21;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;2.3181175070872477
1494830181815;2017-05-15 13:36:21;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-85;1.8769356721691655
1494830184202;2017-05-15 13:36:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.090419849234028
1494830184202;2017-05-15 13:36:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-80;1.8769356721691655
1494830185442;2017-05-15 13:36:25;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-83;2.0690987996567225
1494830186544;2017-05-15 13:36:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;1.888303392604468
